"Game_Num","Week","Date","Time","Day","Home","Location","Away","Notes","Neutral"
"341","6","Oct 1, 2016","12:00 PM","Sat","Southern Mississippi",NA,"Rice","",0
"342","6","Oct 1, 2016","12:00 PM","Sat","Temple",NA,"Southern Methodist","",0
"343","6","Oct 1, 2016","12:00 PM","Sat","Texas Christian",NA,"Oklahoma","",0
"344","6","Oct 1, 2016","12:00 PM","Sat","Texas State",NA,"Incarnate Word","",0
"345","6","Oct 1, 2016","12:00 PM","Sat","UCLA",NA,"Arizona","",0
"346","6","Oct 1, 2016","12:00 PM","Sat","Vanderbilt",NA,"Florida","",0
"347","6","Oct 1, 2016","12:00 PM","Sat","Washington State",NA,"Oregon","",0
"348","6","Oct 1, 2016","12:00 PM","Sat","West Virginia",NA,"Kansas State","",0
"349","7","Oct 5, 2016","8:00 PM","Wed","Arkansas State",NA,"Georgia Southern","",0
"350","7","Oct 6, 2016","12:00 PM","Thu","Memphis",NA,"Temple","",0
"351","7","Oct 7, 2016","7:30 PM","Fri","Boston College",NA,"Clemson","",0
"352","7","Oct 7, 2016","12:00 PM","Fri","Central Florida",NA,"Tulane","",0
"353","7","Oct 7, 2016","9:00 PM","Fri","New Mexico",NA,"Boise State","",0
"354","7","Oct 7, 2016","12:00 PM","Fri","Tulsa",NA,"Southern Methodist","",0
"355","7","Oct 8, 2016","3:00 PM","Sat","Akron",NA,"Miami (OH)","",0
"356","7","Oct 8, 2016","12:00 PM","Sat","Arizona State",NA,"UCLA","",0
"357","7","Oct 8, 2016","12:00 PM","Sat","Arkansas",NA,"Alabama","",0
"358","7","Oct 8, 2016","12:00 PM","Sat","Buffalo",NA,"Kent State","",0
"359","7","Oct 8, 2016","12:00 PM","Sat","Central Michigan",NA,"Ball State","",0
"360","7","Oct 8, 2016","10:00 PM","Sat","Colorado State",NA,"Utah State","",0
"361","7","Oct 8, 2016","12:00 PM","Sat","Connecticut",NA,"Cincinnati","",0
"362","7","Oct 8, 2016","12:00 PM","Sat","Duke",NA,"Army","",0
"363","7","Oct 8, 2016","3:00 PM","Sat","Eastern Michigan",NA,"Toledo","",0
"364","7","Oct 8, 2016","12:00 PM","Sat","Florida",NA,"Louisiana State","",0
"365","7","Oct 8, 2016","12:00 PM","Sat","Florida Atlantic",NA,"Charlotte","",0
"366","7","Oct 8, 2016","12:00 PM","Sat","Georgia State",NA,"Texas State","",0
"367","7","Oct 8, 2016","12:00 PM","Sat","Illinois",NA,"Purdue","",0
"368","7","Oct 8, 2016","12:00 PM","Sat","Kansas",NA,"Texas Christian","",0
"369","7","Oct 8, 2016","12:00 PM","Sat","Kansas State",NA,"Texas Tech","",0
"370","7","Oct 8, 2016","12:00 PM","Sat","Kentucky",NA,"Vanderbilt","",0
"371","7","Oct 8, 2016","12:00 PM","Sat","Louisiana Tech",NA,"Western Kentucky","",0
"372","7","Oct 8, 2016","12:00 PM","Sat","Louisiana-Monroe",NA,"Idaho","",0
"373","7","Oct 8, 2016","12:00 PM","Sat","Miami (FL)",NA,"Florida State","",0
"374","7","Oct 8, 2016","12:00 PM","Sat","Michigan State",NA,"Brigham Young","",0
"375","7","Oct 8, 2016","12:00 PM","Sat","Minnesota",NA,"Iowa","",0
"376","7","Oct 8, 2016","12:00 PM","Sat","Mississippi State",NA,"Auburn","",0
"377","7","Oct 8, 2016","3:00 PM","Sat","Navy",NA,"Houston","",0
"378","7","Oct 8, 2016","12:00 PM","Sat","Nevada",NA,"Fresno State","",0
"379","7","Oct 8, 2016","12:00 PM","Sat","North Carolina",NA,"Virginia Tech","",0
"380","7","Oct 8, 2016","12:00 PM","Sat","North Carolina State",NA,"Notre Dame","",0
"381","7","Oct 8, 2016","12:00 PM","Sat","North Texas",NA,"Marshall","",0
"382","7","Oct 8, 2016","2:00 PM","Sat","Ohio",NA,"Bowling Green State","",0
"383","7","Oct 8, 2016","12:00 PM","Sat","Ohio State",NA,"Indiana","",0
"384","7","Oct 8, 2016","12:00 PM","Sat","Oklahoma",NA,"Texas","",0
"385","7","Oct 8, 2016","12:00 PM","Sat","Oklahoma State",NA,"Iowa State","",0
"386","7","Oct 8, 2016","12:00 PM","Sat","Old Dominion",NA,"Massachusetts","",0
"387","7","Oct 8, 2016","12:00 PM","Sat","Oregon",NA,"Washington","",0
"388","7","Oct 8, 2016","12:00 PM","Sat","Oregon State",NA,"California","",0
"389","7","Oct 8, 2016","12:00 PM","Sat","Penn State",NA,"Maryland","",0
"390","7","Oct 8, 2016","12:00 PM","Sat","Pittsburgh",NA,"Georgia Tech","",0
"391","7","Oct 8, 2016","12:00 PM","Sat","Rutgers",NA,"Michigan","",0
"392","7","Oct 8, 2016","12:00 PM","Sat","San Diego State",NA,"Nevada-Las Vegas","",0
"393","7","Oct 8, 2016","12:00 PM","Sat","San Jose State",NA,"Hawaii","",0
"394","7","Oct 8, 2016","12:00 PM","Sat","South Carolina",NA,"Georgia","",0
"395","7","Oct 8, 2016","12:00 PM","Sat","South Florida",NA,"East Carolina","",0
"396","7","Oct 8, 2016","12:00 PM","Sat","Southern California",NA,"Colorado","",0
"397","7","Oct 8, 2016","12:00 PM","Sat","Stanford",NA,"Washington State","",0
"398","7","Oct 8, 2016","12:00 PM","Sat","Texas A&M",NA,"Tennessee","",0
"399","7","Oct 8, 2016","12:00 PM","Sat","Texas-El Paso",NA,"Florida International","",0
"400","7","Oct 8, 2016","12:00 PM","Sat","Texas-San Antonio",NA,"Southern Mississippi","",0
"401","7","Oct 8, 2016","12:00 PM","Sat","Utah",NA,"Arizona","",0
"402","7","Oct 8, 2016","12:00 PM","Sat","Wake Forest",NA,"Syracuse","",0
"403","7","Oct 8, 2016","6:30 PM","Sat","Western Michigan",NA,"Northern Illinois","",0
"404","7","Oct 8, 2016","12:00 PM","Sat","Wyoming",NA,"Air Force","",0
"405","8","Oct 12, 2016","8:00 PM","Wed","Louisiana-Lafayette",NA,"Appalachian State","",0
"406","8","Oct 13, 2016","12:00 PM","Thu","East Carolina",NA,"Navy","",0
"407","8","Oct 14, 2016","12:00 PM","Fri","Brigham Young",NA,"Mississippi State","",0
"408","8","Oct 14, 2016","10:00 PM","Fri","Fresno State",NA,"San Diego State","",0
"409","8","Oct 14, 2016","7:00 PM","Fri","Louisville",NA,"Duke","",0
"410","8","Oct 14, 2016","12:00 PM","Fri","Tulane",NA,"Memphis","",0
"411","8","Oct 15, 2016","12:00 PM","Sat","Air Force",NA,"New Mexico","",0
"412","8","Oct 15, 2016","12:00 PM","Sat","Akron",NA,"Western Michigan","",0
"413","8","Oct 15, 2016","12:00 PM","Sat","Arizona",NA,"Southern California","",0
"414","8","Oct 15, 2016","12:00 PM","Sat","Arkansas",NA,"Mississippi","",0
"415","8","Oct 15, 2016","12:00 PM","Sat","Arkansas State",NA,"South Alabama","",0
"416","8","Oct 15, 2016","12:00 PM","Sat","Baylor",NA,"Kansas","",0
"417","8","Oct 15, 2016","12:00 PM","Sat","Boise State",NA,"Colorado State","",0
"418","8","Oct 15, 2016","12:00 PM","Sat","Buffalo",NA,"Ball State","",0
"419","8","Oct 15, 2016","12:00 PM","Sat","Central Florida",NA,"Temple","",0
"420","8","Oct 15, 2016","12:00 PM","Sat","Charlotte",NA,"Florida International","",0
"421","8","Oct 15, 2016","12:00 PM","Sat","Clemson",NA,"North Carolina State","",0
"422","8","Oct 15, 2016","12:00 PM","Sat","Colorado",NA,"Arizona State","",0
"423","8","Oct 15, 2016","12:00 PM","Sat","Florida",NA,"Missouri","",0
"424","8","Oct 15, 2016","12:00 PM","Sat","Florida State",NA,"Wake Forest","",0
"425","8","Oct 15, 2016","12:00 PM","Sat","Georgia",NA,"Vanderbilt","",0
"426","8","Oct 15, 2016","12:00 PM","Sat","Georgia Tech",NA,"Georgia Southern","",0
"427","8","Oct 15, 2016","12:00 PM","Sat","Hawaii",NA,"Nevada-Las Vegas","",0
"428","8","Oct 15, 2016","12:00 PM","Sat","Houston",NA,"Tulsa","",0
"429","8","Oct 15, 2016","12:00 PM","Sat","Idaho",NA,"New Mexico State","",0
"430","8","Oct 15, 2016","3:30 PM","Sat","Indiana",NA,"Nebraska","",0
"431","8","Oct 15, 2016","12:00 PM","Sat","Louisiana State",NA,"Southern Mississippi","",0
"432","8","Oct 15, 2016","12:00 PM","Sat","Louisiana-Monroe",NA,"Texas State","",0
"433","8","Oct 15, 2016","12:00 PM","Sat","Marshall",NA,"Florida Atlantic","",0
"434","8","Oct 15, 2016","12:00 PM","Sat","Maryland",NA,"Minnesota","",0
"435","8","Oct 15, 2016","12:00 PM","Sat","Massachusetts",NA,"Louisiana Tech","",0
"436","8","Oct 15, 2016","12:00 PM","Sat","Miami (FL)",NA,"North Carolina","",0
"437","8","Oct 15, 2016","12:00 PM","Sat","Miami (OH)",NA,"Kent State","",0
"438","8","Oct 15, 2016","12:00 PM","Sat","Michigan State",NA,"Northwestern","",0
"439","8","Oct 15, 2016","12:00 PM","Sat","Middle Tennessee State",NA,"Western Kentucky","",0
"440","8","Oct 15, 2016","12:00 PM","Sat","Northern Illinois",NA,"Central Michigan","",0
"441","8","Oct 15, 2016","7:30 PM","Sat","Notre Dame",NA,"Stanford","",0
"442","8","Oct 15, 2016","12:00 PM","Sat","Ohio",NA,"Eastern Michigan","",0
"443","8","Oct 15, 2016","12:00 PM","Sat","Oklahoma",NA,"Kansas State","",0
"444","8","Oct 15, 2016","12:00 PM","Sat","Oregon State",NA,"Utah","",0
"445","8","Oct 15, 2016","12:00 PM","Sat","Purdue",NA,"Iowa","",0
"446","8","Oct 15, 2016","12:00 PM","Sat","Rice",NA,"Texas-San Antonio","",0
"447","8","Oct 15, 2016","12:00 PM","Sat","Rutgers",NA,"Illinois","",0
"448","8","Oct 15, 2016","12:00 PM","Sat","San Jose State",NA,"Nevada","",0
"449","8","Oct 15, 2016","12:00 PM","Sat","South Florida",NA,"Connecticut","",0
"450","8","Oct 15, 2016","12:00 PM","Sat","Syracuse",NA,"Virginia Tech","",0
"451","8","Oct 15, 2016","12:00 PM","Sat","Tennessee",NA,"Alabama","",0
"452","8","Oct 15, 2016","12:00 PM","Sat","Texas",NA,"Iowa State","",0
"453","8","Oct 15, 2016","12:00 PM","Sat","Texas Tech",NA,"West Virginia","",0
"454","8","Oct 15, 2016","3:30 PM","Sat","Toledo",NA,"Bowling Green State","",0
"455","8","Oct 15, 2016","12:00 PM","Sat","Troy",NA,"Georgia State","",0
"456","8","Oct 15, 2016","12:00 PM","Sat","Virginia",NA,"Pittsburgh","",0
"457","8","Oct 15, 2016","12:00 PM","Sat","Washington State",NA,"UCLA","",0
"458","8","Oct 15, 2016","8:00 PM","Sat","Wisconsin",NA,"Ohio State","",0
"459","9","Oct 20, 2016","10:15 PM","Thu","Boise State",NA,"Brigham Young","",0
"460","9","Oct 20, 2016","7:30 PM","Thu","South Alabama",NA,"Troy","",0
"461","9","Oct 20, 2016","7:00 PM","Thu","Virginia Tech",NA,"Miami (FL)","",0
"462","9","Oct 21, 2016","10:30 PM","Fri","California",NA,"Oregon","",0
"463","9","Oct 21, 2016","10:30 PM","Fri","San Diego State",NA,"San Jose State","",0
"464","9","Oct 21, 2016","12:00 PM","Fri","Temple",NA,"South Florida","",0
"465","9","Oct 22, 2016","12:00 PM","Sat","Air Force",NA,"Hawaii","",0
"466","9","Oct 22, 2016","12:00 PM","Sat","Alabama",NA,"Texas A&M","",0
"467","9","Oct 22, 2016","12:00 PM","Sat","Appalachian State",NA,"Idaho","",0
"468","9","Oct 22, 2016","12:00 PM","Sat","Arizona State",NA,"Washington State","",0
"469","9","Oct 22, 2016","12:00 PM","Sat","Army",NA,"North Texas","",0
"470","9","Oct 22, 2016","12:00 PM","Sat","Auburn",NA,"Arkansas","",0
"471","9","Oct 22, 2016","12:00 PM","Sat","Ball State",NA,"Akron","",0
"472","9","Oct 22, 2016","12:00 PM","Sat","Boston College",NA,"Syracuse","",0
"473","9","Oct 22, 2016","12:00 PM","Sat","Bowling Green State",NA,"Miami (OH)","",0
"474","9","Oct 22, 2016","12:00 PM","Sat","Cincinnati",NA,"East Carolina","",0
"475","9","Oct 22, 2016","12:00 PM","Sat","Connecticut",NA,"Central Florida","",0
"476","9","Oct 22, 2016","12:00 PM","Sat","Florida International",NA,"Louisiana Tech","",0
"477","9","Oct 22, 2016","12:00 PM","Sat","Georgia State",NA,"Tennessee-Martin","",0
"478","9","Oct 22, 2016","12:00 PM","Sat","Iowa",NA,"Wisconsin","",0
"479","9","Oct 22, 2016","12:00 PM","Sat","Kansas",NA,"Oklahoma State","",0
"480","9","Oct 22, 2016","12:00 PM","Sat","Kansas State",NA,"Texas","",0
"481","9","Oct 22, 2016","12:00 PM","Sat","Kent State",NA,"Ohio","",0
"482","9","Oct 22, 2016","12:00 PM","Sat","Kentucky",NA,"Mississippi State","",0
"483","9","Oct 22, 2016","12:00 PM","Sat","Louisiana State",NA,"Mississippi","",0
"484","9","Oct 22, 2016","12:00 PM","Sat","Louisville",NA,"North Carolina State","",0
"485","9","Oct 22, 2016","12:00 PM","Sat","Marshall",NA,"Charlotte","",0
"486","9","Oct 22, 2016","12:00 PM","Sat","Maryland",NA,"Michigan State","",0
"487","9","Oct 22, 2016","3:30 PM","Sat","Michigan",NA,"Illinois","",0
"488","9","Oct 22, 2016","12:00 PM","Sat","Minnesota",NA,"Rutgers","",0
"489","9","Oct 22, 2016","12:00 PM","Sat","Missouri",NA,"Middle Tennessee State","",0
"490","9","Oct 22, 2016","3:30 PM","Sat","Navy",NA,"Memphis","",0
"491","9","Oct 22, 2016","12:00 PM","Sat","Nebraska",NA,"Purdue","",0
"492","9","Oct 22, 2016","12:00 PM","Sat","Nevada",NA,"Wyoming","",0
"493","9","Oct 22, 2016","12:00 PM","Sat","Nevada-Las Vegas",NA,"Colorado State","",0
"494","9","Oct 22, 2016","12:00 PM","Sat","New Mexico",NA,"Louisiana-Monroe","",0
"495","9","Oct 22, 2016","12:00 PM","Sat","New Mexico State",NA,"Georgia Southern","",0
"496","9","Oct 22, 2016","12:00 PM","Sat","Northern Illinois",NA,"Buffalo","",0
"497","9","Oct 22, 2016","12:00 PM","Sat","Northwestern",NA,"Indiana","",0
"498","9","Oct 22, 2016","8:00 PM","Sat","Penn State",NA,"Ohio State","",0
"499","9","Oct 22, 2016","12:00 PM","Sat","Rice",NA,"Prairie View A&M","",0
"500","9","Oct 22, 2016","12:00 PM","Sat","South Carolina",NA,"Massachusetts","",0
"501","9","Oct 22, 2016","12:00 PM","Sat","Southern Methodist",NA,"Houston","",0
"502","9","Oct 22, 2016","12:00 PM","Sat","Stanford",NA,"Colorado","",0
"503","9","Oct 22, 2016","12:00 PM","Sat","Texas State",NA,"Louisiana-Lafayette","",0
"504","9","Oct 22, 2016","12:00 PM","Sat","Texas Tech",NA,"Oklahoma","",0
"505","9","Oct 22, 2016","12:00 PM","Sat","Texas-San Antonio",NA,"Texas-El Paso","",0
"506","9","Oct 22, 2016","12:00 PM","Sat","Toledo",NA,"Central Michigan","",0
"507","9","Oct 22, 2016","12:00 PM","Sat","Tulsa",NA,"Tulane","",0
"508","9","Oct 22, 2016","12:00 PM","Sat","UCLA",NA,"Utah","",0
"509","9","Oct 22, 2016","12:00 PM","Sat","Utah State",NA,"Fresno State","",0
"510","9","Oct 22, 2016","12:00 PM","Sat","Virginia",NA,"North Carolina","",0
"511","9","Oct 22, 2016","12:00 PM","Sat","Washington",NA,"Oregon State","",0
